,Unnamed: 0,cid,text,time,author,channel,votes,photo,heart,time_parsed,label
1500,240,UgwHfgNVR2E5fH15_od4AaABAg,Team payaman🔥,1 month ago,Avid Fan TV,UCWMZ5B1gomA7m0xL15IPtsA,0,https://yt3.ggpht.com/ozHWBkrU72PGi011ShpQsLrS6Bs_JX7P-pXxirN7LacGtbcT2XSCszSosd93KNzyBX5RRGjqvQ=s176-c-k-c0x00ffffff-no-rj,False,1657994931.175971,others
1501,241,Ugx43Cgcf0D3Ydi_fC14AaABAg,Congrats bossing !!,1 month ago,Kyle,UCIOaRODtMQhzjjhGAqT8nvg,0,https://yt3.ggpht.com/gAZmTefcodVcTRopb1MLwvrcGnlONvsf1QVySn5YfFk3Z33DN79CaPneyMJSU90Q84YX9lJdcg=s176-c-k-c0x00ffffff-no-rj,False,1657994931.180014,compliment
1502,242,UgxhZQ53LPblx1Xb36h4AaABAg,Congratulations boss cong tv since 75k subscriber sinubaybayan na kita at ikaw ang dahilan kung bakit naging malakas ang loob ko sa bawat araw na dumadaan salamat kuya cocon,1 month ago,Sarah Postanes,UCMqXlT0-Wit5S0pvKIxn0Ig,0,https://yt3.ggpht.com/ytc/AMLnZu--uxSpxjlOKQiBEkNbSSYnIxOXo3R1tt32fExz6gXZiiiw1CMyHAx4qSoA7pBg=s176-c-k-c0x00ffffff-no-rj,False,1657994931.184012,compliment
1503,243,UgyWXdql335q2IOTs_B4AaABAg,congratz sa inyo.. More blessings pa po. Deserve niyo po ito.,1 month ago,Clyde Cabriana,UCX5nyVKah5Cx0VMn8kjPEBg,0,https://yt3.ggpht.com/ytc/AMLnZu-BDyZNQCEbXi-F4tDfzd7_kSoLnPjWGAaE0g=s176-c-k-c0x00ffffff-no-rj,False,1657994931.190158,compliment
1504,244,Ugx_C_itzU9HmKyyaNp4AaABAg,7:34 kapag lumapit si crush sayo,1 month ago,Gojo Satoru.,UC3DlZyLpC5EcHdmLaTNpDzA,1,https://yt3.ggpht.com/BXXEzXeL0hdE7tonQseQ9Fp34h8UwE9Dwso_6ogOv16c7-87CSgrqBoZptTgRF5HIlp-QlLxiQ=s176-c-k-c0x00ffffff-no-rj,False,1657994931.195699,others
1505,245,UgxJ2-ryGZXP41QUjZ54AaABAg,"PAA since grade 8, and now I’m graduating! isa yon sa biggest flex ko 🐾 CONGratulations, CONG TV!",1 month ago,ayako,UCHws2SrEhhmmM_7oYvRtMXg,0,https://yt3.ggpht.com/ytc/AMLnZu9RBUvC603Fq_1cynNLnx8mNX5LjKxw1qeQeAocGw=s176-c-k-c0x00ffffff-no-rj,False,1657994931.199638,others
1506,246,Ugw4nNuoL4c2X6zsEUF4AaABAg,💗💗💗,1 month ago,Kristine Madredijo,UCuTivLgsoYZ5b4TG7uaArHw,0,https://yt3.ggpht.com/ytc/AMLnZu_0o0hoAPL9CadkytUczeI574-G-HouUdOoqhx63Rak3AsSuPRx1E1Qfe0CjYqm=s176-c-k-c0x00ffffff-no-rj,False,1657994931.600474,others
1507,247,UgyDQOwH-wkCOOIV6g94AaABAg,Inspirational content creator nag iisa ka cong,1 month ago,Dennis Ortenero,UCXby6U73YzgYkrRi5lPuvQA,0,https://yt3.ggpht.com/ytc/AMLnZu-RxeZFcwuVzUPQSQF1SekuO10z8KUE0CmrOQ=s176-c-k-c0x00ffffff-no-rj,False,1657994931.607134,others
1508,248,Ugy3wND-oOe5u85AdTl4AaABAg,"Congratulations CONG TV!!! Isa ko sa mga nakakita kung paano mo nakamit lahat ng pangarap mo. Di ko na maalala kung anong video yung una kong napanood sayo pero yung ""Pagnanalo sa lotto"" at ""Sampung utos sa vape"" tangina sobrang tawang tawa ko sayo! HAHAHAHAHA solid yun. Pati pagsasama nyo nila Rogeraker, Muning at Gloco sa ABS-CBN, yung pag cocommute nyo nila Junnie Boy sa mga lakad nyo at yung payo mo kay Beigh nung gusto nya na magstart magvlog lahat yun nasubaybayan. Gang sa pag angat mo kasama si Viy at ang buong Team Payaman. Ngayon parating na si Kidlat. Sobrang solid mo Cong. Sobrang blessed mo. Ang dasal ko nawa'y bigyan ka pa ni Lord ng malakas na pangangatawan at mahabang buhay para mas marami ka pang mapasayang tao. Mahal ka namin Cong. Proud ako na isa kong Ka-Paa.",1 month ago,Nix Nac,UC1l0rNvA_WcP1o5WpsQ0TZQ,0,https://yt3.ggpht.com/ytc/AMLnZu9XhyWhWe75RNLVsJojg5KlMFvGaujY7HxyF2SLJA=s176-c-k-c0x00ffffff-no-rj,False,1657994931.611139,others
1509,249,UgyZb5JsiQQIbs6Dz_p4AaABAg,Suggestion from Mark Alick Narciso boss cong puntahan nyo daw yung puntod ni Eman ngayon Tenem kana,1 month ago,Alvin Alvin,UC2UYaMlXRLSRCAM13nt3gOw,0,https://yt3.ggpht.com/ytc/AMLnZu8HxNr20sTqM0temZeb5K-ehrcCNufHCIKz9w=s176-c-k-c0x00ffffff-no-rj,False,1657994931.61514,others
1510,250,Ugw0ojtse8KuSUKGHfB4AaABAg,So happy boss cong. Started watching you even before your 100k subs. Deserve mo yung kung ano ka ngayon ❤️❤️❤️,1 month ago,Kenneth Pagdanganan,UCZXbEXgHY0nhU7u39JjcS8Q,2,https://yt3.ggpht.com/ytc/AMLnZu-trR5MMj6CF5UveiwPYGRh8qg0CoJlFKoMkg=s176-c-k-c0x00ffffff-no-rj,False,1657994931.623142,compliment
1511,251,UgwE5tZZYjWp7suaXvZ4AaABAg,Tang ina mo solid boss cong congrats,1 month ago,COACH R,UC5omsTkz0wbmdMxJETUQbCw,0,https://yt3.ggpht.com/EY3qIFk00aRDFiWhO1PPTxy4Ql7m51qeg1YX4b6WVMzUsA64Ry3smiGBeF2clSP5SR1GL7OY1g=s176-c-k-c0x00ffffff-no-rj,False,1657994931.628414,compliment
1512,0,UgyjCKotpoD-mRfeyaN4AaABAg,Proud of you kuya cocon at sa buong pamilya ng team payaman ☝️😇 #MatasaLangitPaasaLupa #chickenFeetGang,1 month ago,Vncnt TV,UCMEGW6BaHbmfmuzRV3CZDQw,0,https://yt3.ggpht.com/ytc/AMLnZu9ji67TL99h28oWV7ztoLcJBidt32EJfHGL0XI=s176-c-k-c0x00ffffff-no-rj,False,1657994931.632478,others
1513,1,Ugy2MV9DoJxdzpTpQVx4AaABAg,"Mangiyak-ngiyak ako sa sobrang solid at pagiging humble mo master. Salute and good luck po sa mga araw na dadating. Sa lahat ho ng nangyayari at natatamasa niyo, 10 M ang nakasaksi at makakapagsabi na deserve niyo lahat ng blessing dahil sa hardword at pagiging honest niyo. Chicken Feet Gang: Isang Kahig, si Cong ang Mukha. 🤙",1 month ago,Jae x,UCjiWBY08aiLymrNF9_qEVlw,2,https://yt3.ggpht.com/ytc/AMLnZu8gQUOVZA5GWWnkLNolfAukU1Cqb97QBNuJxcObQQ=s176-c-k-c0x00ffffff-no-rj,False,1657994931.637814,others
1514,2,Ugz_kNQlJkZxDk5HiB54AaABAg,Congratulations po kuya Cong more subscribers to your blog 💖 💓,1 month ago,Darinne Amores,UCpvOS-Vydr8XWiE1J3etvbw,0,https://yt3.ggpht.com/ytc/AMLnZu-TN65idhNwGzHHpnGZHHGpTas7f5i76TdsMiJotQv90S1DsubPAo7KPspRrf1P=s176-c-k-c0x00ffffff-no-rj,False,1657994931.639048,compliment
1515,3,UgzBJdx_LqOVAJYzn614AaABAg,Congratulations boss Cong ❤️❤️❤️,1 month ago,Ronald Hermones,UCL5MQaIq_msfWiFVyQc6ktA,0,https://yt3.ggpht.com/ytc/AMLnZu-pe_eruLqqkt1cj2TNYSof7nwWr7Lx61U5w8iNYQ_KjNcPrueHBunukO5PRLbR=s176-c-k-c0x00ffffff-no-rj,False,1657994931.643054,compliment
1516,4,UgzNz_T5FJhg1shXHhd4AaABAg,Ang saya Siguro ni kuya Emman sa Langit no? Congrats kuya cong!,1 month ago,Ransu,UCEYHFI6wmjVST7jveXKDY_g,0,https://yt3.ggpht.com/nTEMWoMkytaDexvmg_l2lMyO8yulRpElupfSxMUcEf4pFu-iTShlga8k_RNBnn2dfvQB8-K_sw=s176-c-k-c0x00ffffff-no-rj,False,1657994931.647039,others
1517,5,UgxijVTNf35B9Aht6H94AaABAg,Congrats 🎉👏 nakaka proud po kayo Kuya cong☺️,1 month ago,Patricia Ann Silva,UCo0SXjtjnaJixkANORTnRsA,0,https://yt3.ggpht.com/ytc/AMLnZu8Pn0lXNe4l-GcNd8IEUTSYLlmCaArgZBnl0J3r9w=s176-c-k-c0x00ffffff-no-rj,False,1657994931.652375,compliment
1518,6,UgzgodJjcWbOnnx_fFh4AaABAg,Congrats congtv.. balato thanks 😁😍,1 month ago,ewoks,UCHusu-yLrpjWF_m8G8-98wg,0,https://yt3.ggpht.com/ytc/AMLnZu93hqU37N_Trdt7d_i6-OIP4lX5I5t0_8RzRVQcZw1SRRB5V2KrnfylhvJT9Oeo=s176-c-k-c0x00ffffff-no-rj,False,1657994931.653664,compliment
1519,7,UgxF6bm3Xco6EaaU2Al4AaABAg,"Congrats bossing. Pinaka favorite ko lahat sa vlog mo na nainspire ako is ung ""TYARGER"" last part :) :)",1 month ago,Silver Jude Vargas,UCM7KU8mZPQa87k8YD--eRDw,0,https://yt3.ggpht.com/ytc/AMLnZu8ygvsOBJL-QxpAIIxinWFUqffiQ3mlEZ0XQDjJ=s176-c-k-c0x00ffffff-no-rj,False,1657994931.657731,compliment
1520,8,UgxaDyogH5PJz0LvIwh4AaABAg,"nakakamiss yung ""Chicken feet out!"" na outro mo.. Sobrang dalang mo ng ginagawa yan.. regardless, 100% Congtv all the way!!",1 month ago (edited),Zack TV,UCx-vuUgEHus0wTSMAUf-o4w,0,https://yt3.ggpht.com/ytc/AMLnZu8b1cKR09OWHFOgG8qJZRT_XE9vod1BQyQ_3D75=s176-c-k-c0x00ffffff-no-rj,False,1657994931.66167,others
1521,9,Ugyjy2fSJEGvbQ1hLFt4AaABAg,Salamat sa inspirasyon Boss Cong  🔥 Congrats,1 month ago,Rhodel Andrew Jerusalem,UCrMl6Hv0lNstSgNezdJ7YyA,0,https://yt3.ggpht.com/oyS10sOzyOcnuNGGteDaIdnkseWLwrAEA4q2q__CQYVG6iBF2HSqdw-tbrh66iqQaa4-A50M=s176-c-k-c0x00ffffff-no-rj,False,1657994931.667245,compliment
1522,10,UgysTY2d1BRLWpNXWfp4AaABAg,Ayaw kol!,1 month ago,Loytags Official,UCKaxBaGNez9LHbeJf5YewZg,0,https://yt3.ggpht.com/ytc/AMLnZu-Fs4AtlljwUBSYqEJ1Gbs3txgZL0tV792JJ5dF=s176-c-k-c0x00ffffff-no-rj,False,1657994931.668539,others
1523,11,UgwUfrnl0M_oUCHVojp4AaABAg,Kakagoodvibes talaga kayo kua Cong 💓 Congratulations 🎊 Sana mas marami pa kaming vlog na mapanuöd sa inyo ni vivys at ng team payaman pati anak Kong 5 yrs old naimpluwensyahan kuna sa panunuod sa inyo 😂 Godbless you all mwaaah 😘,1 month ago,Riza Francisco,UCdT6X7UZVbyas9rAfm1HOug,0,https://yt3.ggpht.com/ytc/AMLnZu_-T3ZJnHBArcJr-n2wW8qkuk51lfiZn5Z5qty0=s176-c-k-c0x00ffffff-no-rj,False,1657994931.672605,compliment
1524,12,UgzfuZYHJH15oeYtFtF4AaABAg,Happy 10m idol Cong 🥳,2 months ago,🌼Jhen Patss🌼,UCCyr4NaaCE09B66QGOqmDgg,0,https://yt3.ggpht.com/ZxrPB-ekSZ8CJTwXgVry6zWPOO1IgfSFaFItNhF4af_HfTgdetnqaq3rLoFeNQokt3kFJJULNw=s176-c-k-c0x00ffffff-no-rj,False,1655402931.676545,compliment
1525,13,Ugx7rxVGqfkjwf99xA94AaABAg,💙💙💙💙💙,2 months ago,Christian Villanueva,UCAvaJQUAmhFayQ5Euv2n-Rw,0,https://yt3.ggpht.com/ytc/AMLnZu81DskOCKSLLqhWy1Spu-FP5IguPhzVW8aJGzAkvg=s176-c-k-c0x00ffffff-no-rj,False,1655402931.682013,others
1526,14,UgyldqTDiN99OPga8Ch4AaABAg,"as a fan, nakakatuwa lng na sa simula nung clip ng counting ng subs mula 0 hanggang 10M, lahat ng clips na yon ay natatandaan ko. tapos ung KWIIIK!!! nostalgic.",2 months ago,JayJay Pandinuela,UCLIF5OsoNKlntV-lnW9BYUw,3,https://yt3.ggpht.com/ytc/AMLnZu-GqM_3vpiZJ1XZIhZnoj247YWXM66Mv9Mw1RXLDw=s176-c-k-c0x00ffffff-no-rj,False,1655402932.059869,others
1527,15,UgyjN-y9Uo1K0-028SR4AaABAg,Congrats lodi cong tv. nka subscribe ako since 2018 lodi na kita. pina panood na kita 2017 po❤️❤️ isa ka sa inspiration❤️❤️❤️,2 months ago,Ali Po,UCKerdsb46qB3E2M1m5SmfxQ,0,https://yt3.ggpht.com/ytc/AMLnZu-iIv5UIAb_hxHzDgChSyYeeJ6rI0TqOSCNbBnAxA=s176-c-k-c0x00ffffff-no-rj,False,1655402932.06467,compliment
1528,16,UgyM1P7fcbCFZJ_VOzx4AaABAg,Boss boss boss,2 months ago,KA AYUS YAN TV,UCOFsKwHSZxxY9sMfEbcaX9A,0,https://yt3.ggpht.com/nst-YaCXSR0TU8W_xKag96M2di0UrGn-2uDY4CApkBIkG0BxnRphgzRSx7hrLS5_S15lEKmpA5k=s176-c-k-c0x00ffffff-no-rj,False,1655402932.06467,others
1529,17,Ugx5NwKdIMfZ7H2St_B4AaABAg,since first vid napanood ko ❤️,2 months ago,Santi,UC7OYtDfFtoO5fSf8cmLkuNg,0,https://yt3.ggpht.com/ytc/AMLnZu8yFEbXNDEaHld2s5Td0Fe2DXYId_mV5ZAZQLGXHA=s176-c-k-c0x00ffffff-no-rj,False,1655402932.068741,others
1530,18,UgxRPfEbxNrYX3Filml4AaABAg,Waiting sa pag hagis ng diamond🥰🤣🤣,2 months ago,Mark Rey Nasser Remodo,UCcr-ktniwSi_y_PTaWoS-mw,0,https://yt3.ggpht.com/ytc/AMLnZu_Tm_O7Vv5qYcsfediz9FQoChkPvX6uI-PCDJbO=s176-c-k-c0x00ffffff-no-rj,False,1655402932.072675,suggestion
1531,19,UgwCGOJH8fDsT2CVAyZ4AaABAg,Congratz CONGTV TEAM PAYAMAN  deserve lahat ng yan!!!!!,2 months ago,Mema Swabe,UCyVJ_BOAbkNYL_4yLHUYMZQ,1,https://yt3.ggpht.com/ytc/AMLnZu-4tnxFkVKSjEQ9ulv96c-a69AkhbKvjPs7iLKsRw=s176-c-k-c0x00ffffff-no-rj,False,1655402932.076675,compliment
1532,20,Ugwk2FtIrvR808Jjyzh4AaABAg,Legend cong tv dami mo na iinspire na tao,2 months ago,Laffy 2810,UCGXzP3p0bsoCCAPZ0PBOiTA,0,https://yt3.ggpht.com/GBdnO_92-p8SBlayIUEGw3qmnHtWyPZ0nQgUH5RCGJbkqn4t3IfgfupMV_RwMVOKAMdRq8LR=s176-c-k-c0x00ffffff-no-rj,False,1655402932.080674,compliment
1533,21,Ugx9qtBjG3mp5AFZteh4AaABAg,Congratulations Cong TV 🎉 Deserve mo yan ♥️,2 months ago,Nelle Nicdao,UC5ACAzffbo0rn6WZOQqL54Q,0,https://yt3.ggpht.com/ytc/AMLnZu-FJqkHRRJ0C6KEuUOYfafBXhr5YkrQTDD2AyERWA=s176-c-k-c0x00ffffff-no-rj,False,1655402932.087451,compliment
1534,22,UgzBQhmU_FeiihKBDmB4AaABAg,Nasa siqui,2 months ago,Hannah Diel,UCgMiCRo9WwnbmnLApBb16vQ,0,https://yt3.ggpht.com/ytc/AMLnZu9-L4cdBQEiPRhwVTesdpRb8jVqOL0M2bNBtxLw0w=s176-c-k-c0x00ffffff-no-rj,False,1655402932.08767,others
1535,23,UgwM95cqFhPFc06hsm94AaABAg,Pawer ! Pawer !,2 months ago,Bummy Vlogs,UCbQ7Tzk2JWHaAF7cc6zbV-A,0,https://yt3.ggpht.com/5fajmJ90wn0EZLyNb5drSXALQnMfotEKatfgZ9fwziETT9EMQ8BzJ4b8wrGJIF4IBvKZQ7QrcA=s176-c-k-c0x00ffffff-no-rj,False,1655402932.091736,others
1536,24,Ugw1MnfGOGCJyakQc814AaABAg,"HI BOSS COCON, ICACAPSLOCK KO NA TONG COMMENT KO PARA MAPANSIN MO AKO, PANO KITA MAKOKONTAK?",2 months ago,Macoy Official,UCcIOdmzmg87_DsoMNUNdzqw,0,https://yt3.ggpht.com/YLCfqD3RDUHAppYBP4ltxn0gDY2wVcJZuHCXl_4Mo5rsQAz46Yk_xR1JPJK3i8QiMDYaEBP7lA=s176-c-k-c0x00ffffff-no-rj,False,1655402932.095675,others
1537,25,Ugx-xSA55RjUaotOH_R4AaABAg,namiss ko yung outro😭!!!! powerrrr!!!,2 months ago,KJ Gelacio,UCffXmIXyQDhg9TIhWZSJDoA,0,https://yt3.ggpht.com/ytc/AMLnZu8JdDqW6BNLLVigznyw5vkGAuxPmGc5E5nS4w=s176-c-k-c0x00ffffff-no-rj,False,1655402932.099676,others
1538,26,UgxNID5I8syh3s4wup94AaABAg,Napaka lupit mo boss Cong💪,2 months ago,Naidel Raymundo,UCIcv2aTFWVTlpA5XMsgEc4A,0,https://yt3.ggpht.com/ytc/AMLnZu8TgXVJp1KNIFniqFXVCMsOpZyJ6oYlZ-hTio8g8v3DljVsq7vGqLAtYTZGHApU=s176-c-k-c0x00ffffff-no-rj,False,1655402932.107011,others
1539,27,UgxD_s1rlV65zBSEPIp4AaABAg,"Congratulations to the one of the best creators in the Philippines, Cong Tv!!",2 months ago (edited),Danahlin Ramilo,UCVN91FJENL99pegxbEPfG-g,0,https://yt3.ggpht.com/ytc/AMLnZu8Ks2yy-_l0PYKOCBNDTQDHi__VSx9zBa9VCQIwRw=s176-c-k-c0x00ffffff-no-rj,False,1655402932.115011,compliment
1540,28,UgxzjR_EMmrvA_QZ5l14AaABAg,Iba ka talaga kuya cong..iba ka talaga👏🎉🥰❤️,2 months ago,Kimberly Arroyo,UCLQo4U5L5yDbcLpMUD7CLSQ,0,https://yt3.ggpht.com/ytc/AMLnZu9Ypo2f5LKMg2YuDv1N5yIqFCtGHNqHe5wTFw=s176-c-k-c0x00ffffff-no-rj,False,1655402932.120466,compliment
1541,29,Ugy8af63os9Jritdc3x4AaABAg,Ang lalim mo Cong!! 💯,2 months ago,King Gyapo,UCwqwF-JQQTP0mDysv-TOWyA,0,https://yt3.ggpht.com/ytc/AMLnZu_TeLqzCqfAadJ-J9r9i5Kqed8-2rT56fHeF5nQ=s176-c-k-c0x00ffffff-no-rj,False,1655402932.125276,others
1542,30,UgxrSGWCk7Z7jJYovRN4AaABAg,Congrats boss tagal nadin pala kitang pinapanood AHAHAHAH,2 months ago,Nesk Oner,UCsdICRWmseImeSrxOdj_0WA,0,https://yt3.ggpht.com/ytc/AMLnZu9MnjsIepQP9h3FwyZCN1QOaWftjS7YCaKRrlsS0w=s176-c-k-c0x00ffffff-no-rj,False,1655402932.129342,compliment
1543,31,Ugx0lxpiqtTkVctuJSN4AaABAg,THANK YOU FOR INSPIRING US <33,2 months ago (edited),Pc Ni Juan 2,UC2kTDxmfXjqkWLubvsdbSHg,0,https://yt3.ggpht.com/ytc/AMLnZu_XvNZPayk3VjBH4FrwbElFjw8a05B5877X_0UM=s176-c-k-c0x00ffffff-no-rj,False,1655402932.133251,compliment
1544,32,Ugwet84tfu6ZtdFwcLN4AaABAg,congrats pangarap🎉,2 months ago,Luffytaro Ignacio,UChpR21gzj0gQHv2TnlHai6w,0,https://yt3.ggpht.com/ytc/AMLnZu-RnykCt83NX5UqbrVZWZuk9DtZqxIhO-uy-KhbbtCsmH1oIwwNb667oCukZQr1=s176-c-k-c0x00ffffff-no-rj,False,1655402932.139071,others
1545,33,UgzJj6eLutKwqgp8cK54AaABAg,Solid ka boss ☝️♥️,2 months ago,Jerome Jaylo,UCrN3LOJOvlihLEL35PJVgAg,0,https://yt3.ggpht.com/WuI9EEzY9hzRB-_eH1AFCwj0NBYjv6Eph8LWFxVuRqVboQcMyWjZ3u5H6DCf94ZUu0H7X6FZWg=s176-c-k-c0x00ffffff-no-rj,False,1655402932.140296,others
1546,34,Ugxj5szzw1ypzPYgOed4AaABAg,Deserve 🎉 Hindi nalimutan ni cong si emman 🥺💗 Congratulations cong. Pawerrrr,2 months ago,Hazel Joy Pedernal,UCNuEKvaa9tUpzuyxVFEo4tQ,0,https://yt3.ggpht.com/ytc/AMLnZu-sFZAEpHT8Yix8Eh9lA8nC-Y6j3lxpm77B7-co6A=s176-c-k-c0x00ffffff-no-rj,False,1655402932.529726,others
1547,35,Ugy5TsasLv8NK0xIaOd4AaABAg,Congrats team payaman,2 months ago,mhonztoriders,UCWDJPOWdkprReqXWnzXWdwA,0,https://yt3.ggpht.com/uiaZTboQL70kryMEC8_mLjqh2LWIiqsrI91TrsLgTCvAIGG_-uikLbRYfqME2rj-EqKpbZMPvg=s176-c-k-c0x00ffffff-no-rj,False,1655402932.535331,compliment
1548,36,Ugy1ML66gk1RlPQ_YGl4AaABAg,Hayup talaga. Pinaiyak mo don Ccccooonnngggtttiiibbbeeeeeee...... Hooh!,2 months ago,Arabianang Hilaw Vlogs,UCMpDnVJNX58WZaYWryhPfNA,0,https://yt3.ggpht.com/ytc/AMLnZu-h6zV565mtiirVHS3-5OvqYc991Rzxz4dxI8DT=s176-c-k-c0x00ffffff-no-rj,False,1655402932.539401,others
1549,37,Ugz68imiFNlLQyhm8Jx4AaABAg,Boss Cong Ina Ali's nang team payaman stress namin ingat kayu lagi,2 months ago,Denzel Celerinos,UCKG3dockfGK87QTMU80m9IQ,0,https://yt3.ggpht.com/ytc/AMLnZu9RyJ1MdBdSBKNNXK7HqLapjHUz30WwVIGO6NK7hL8GAnHzddeHFG2ncNq3Ua_M=s176-c-k-c0x00ffffff-no-rj,False,1655402932.539401,others
1550,38,Ugx8Njbcvcm4rhxnrKt4AaABAg,Since 2016 here. 🥰,2 months ago,Sharmy Salamat,UCpG9t8TNrrnEHlKtCSFJniA,0,https://yt3.ggpht.com/ytc/AMLnZu9LFBNsXN8qkYx2wm6orFUxu_KkuWefJB4Wf3p-=s176-c-k-c0x00ffffff-no-rj,False,1655402932.543311,others
1551,39,UgxhkVqsACRGfvoftN54AaABAg,"Before 100k at ngayon 10M ka na. Ako andito parin, karamdaman lang sa spine nakuha ko 😢😂",2 months ago,OGre x,UCkU9fzhphvGQfEmQOXvWREQ,0,https://yt3.ggpht.com/X1w8DaqMzoxwwBaMWfYW3CC-aTQJdQXxNgXc66_T89IyUO0eLFz3eIOgAHV1T8vi-4dE3W07VA=s176-c-k-c0x00ffffff-no-rj,False,1655402932.55007,others
1552,40,UgyR2YZZHRMXVyMnNZt4AaABAg,"Bilang isa sa mga nanonood simula sa 10 utos content, isa ako sa milyun-milyong kasama mong natutuwa sa tagumpay mo, Boss Cong. Salamat sa inspirasyon at mga makapangyarihang payo na binibigay mo sa mga subscribers at tagapanuod mo. Salamat sa Payaman Mindset na itinuro mo sa amin. Pinagdadasal ko na sana ay may marami pang susunod na tagumpay mong ikakatuwa ng mga sumusuporta sayo. More PAWER, Mossing.",2 months ago,Jerome Owrayt,UCpJIEe5fADUBiJA6EVds67A,0,https://yt3.ggpht.com/ytc/AMLnZu_oBJoUZ83ps1o6IMNhglAPMtgSrNKZ1KZhLQ=s176-c-k-c0x00ffffff-no-rj,False,1655402932.554081,compliment
1553,41,UgxMRet7ATbF-cLn12J4AaABAg,Silang,2 months ago,Herong Gala,UCMHsHPX5cXV0hZ6_ggqqsEg,0,https://yt3.ggpht.com/uDQgiZ2K54cA8CB1gnRvBtLNqLj52FXySq8FIbm8skzJUCtmkztmTpC36c54Z0HdaGQf1-w6kA=s176-c-k-c0x00ffffff-no-rj,False,1655402932.554081,others
1554,42,UgxK1psB0iHKwMnOstx4AaABAg,Inspiring hahaha medj nakakaiyak ngyon gawa ng stress sa thesis and pressure pamilya at sa future pati na rin sa unsure decisions hahahhaa thank you uncle for reminding us!! 💛☹️,2 months ago,Angelica Murillo,UCUxy35WKOAuiSzUv24Ig-Zg,0,https://yt3.ggpht.com/ytc/AMLnZu9KtKFeuTcUlzr8NB2Z_EOrpuJjcKBNM6XwUwnI=s176-c-k-c0x00ffffff-no-rj,False,1655402932.558082,compliment
1555,43,UgxAfN2nSLatUmLARPl4AaABAg,"Congratulations lods!!! Very inspiring!!! Nakakaiyak!! Andito kami, kasama nyo sa tagumpay! Team Payaman. 🤟🏼🤟🏼🤟🏼",2 months ago,itsMeNesh,UC9BvztNsznvAAbblRalHDoA,1,https://yt3.ggpht.com/ytc/AMLnZu8zKP2qHxfBNQXjHKCa5kerpjDTPvTYpQJaGaYOJg=s176-c-k-c0x00ffffff-no-rj,False,1655402932.564995,compliment
1556,44,Ugz6kEoOF3czyigt-lh4AaABAg,congrats po Cong T.V👏👏🎉 ...inGat po palagi GOD BLESS po...watching always your vlogs from bukidnon🥰,2 months ago,Jeannilyn Novecio,UC3vb9UDYfFiPFjlZJDpHGBA,0,https://yt3.ggpht.com/ytc/AMLnZu9Uxd7sSSaVWowFPx2-LnR_xL8UtFHKuOooF3J0_YhaD2iyEZxVIan1467cASrz=s176-c-k-c0x00ffffff-no-rj,False,1655402932.569015,compliment
1557,45,UgwdT4I-MbXBCjtPDel4AaABAg,happy 10m kuya congggg we are all so proud of you ❤,2 months ago,Sophia Nhicole Parin,UCJg8qy28HQ1Ro7dCVs0-rOQ,0,https://yt3.ggpht.com/UoAUOwlYaQWCVqJbKFg4LUa8XhdOyoytlba47ovbPf7VI7w3piK4DXXefVDnvt51vcH3pzfO3Wk=s176-c-k-c0x00ffffff-no-rj,False,1655402932.569015,compliment
1558,46,UgxPTv30F13Yb7tucct4AaABAg,Solid to magkakaroon ng sariling subdivision yung team payaman,2 months ago,Jhags Vlog,UCnlA1XcZRihrqUKsgm-QfnQ,0,https://yt3.ggpht.com/ytc/AMLnZu99ClG2hFWatUFTS9e5179E4llcm4atGL1f-HrlEg=s176-c-k-c0x00ffffff-no-rj,False,1655402932.573014,others
1559,47,UgxYFBQlVAfYGn_naUB4AaABAg,Congratulations boss Cong 🎉🎉,2 months ago,Manuel Macalalag,UCqVOnzzgSzHhnxQCnzKu6Ow,0,https://yt3.ggpht.com/ytc/AMLnZu-qIKDBZ5yii5cnhWSGAZ-wZ6pevMk7nrEJxtWRcA=s176-c-k-c0x00ffffff-no-rj,False,1655402932.579954,compliment
1560,48,UgzX9CUKo3soK-2JPJN4AaABAg,"pina ka best gift sa inyo ni ate viy si
K
  I
    D
       L
         A
            T",2 months ago,Shang Hai,UCx315APPd0NjqagVvATqphQ,0,https://yt3.ggpht.com/eWa65MDd53B5tdxiX0CNBbetCKQ3UEwO3FbqHR0T7Ccz-l7XKqQhN1g69WMFOpwgItQ93RfGoQ=s176-c-k-c0x00ffffff-no-rj,False,1655402932.584013,others
1561,49,UgyBk31fK24OEhdf9Ad4AaABAg,isipin mo i started watching cong nung sa fb pa sya and now he has 10 mil subs and counting salamat naging inspirasyon ka sa maraming tao especially to me. i wish to meet you someday and makapagpapicture man lang hehehe good luck sa inyong team payaman,2 months ago,Nae Kun,UCvT5cUfNwMfYTEqB0rL35Iw,0,https://yt3.ggpht.com/ytc/AMLnZu9QePN32am8CiqI9CRddCFAyW_vP_EvKQMgAq8L3A=s176-c-k-c0x00ffffff-no-rj,False,1655402932.584013,compliment
1562,50,UgwtDk8PplH6MQgsALd4AaABAg,👍👍👍,2 months ago,Sally Amoore iti Daya,UCTEvLE46-vvYp85zjt4jb6w,0,https://yt3.ggpht.com/ytc/AMLnZu-MmCPiIBu6gkIreA2bDTzeVu5LEuYNOlQ-65McKw=s176-c-k-c0x00ffffff-no-rj,False,1655402932.587959,others
